fecha,ruta,pasajeros,viajes,dia_semana,mes,festivo,clima
2025-04-24,Ruta A,1367,37,3,4,0,Nublado
2025-04-25,Ruta A,1434,39,4,4,0,Nublado
2025-04-26,Ruta A,955,35,5,4,0,Soleado
2025-04-27,Ruta A,648,20,6,4,0,Nublado
2025-04-28,Ruta A,1486,50,0,4,0,Lluvia
2025-04-29,Ruta A,1673,41,1,4,0,Soleado
2025-04-30,Ruta A,1656,52,2,4,0,Nublado
2025-05-01,Ruta A,2208,67,3,5,1,Nublado
2025-05-02,Ruta A,1729,51,4,5,0,Nublado
2025-05-03,Ruta A,1195,25,5,5,0,Nublado
2025-05-04,Ruta A,817,31,6,5,0,Lluvia
2025-05-05,Ruta A,1462,34,0,5,0,Nublado
2025-05-06,Ruta A,1514,42,1,5,0,Soleado
2025-05-07,Ruta A,1437,40,2,5,0,Nublado
2025-05-08,Ruta A,1560,60,3,5,0,Lluvia
2025-05-09,Ruta A,1374,28,4,5,0,Nublado
2025-05-10,Ruta A,872,23,5,5,0,Lluvia
2025-05-11,Ruta A,1071,35,6,5,0,Nublado
2025-05-12,Ruta A,1643,57,0,5,0,Lluvia
2025-05-13,Ruta A,1540,47,1,5,0,Soleado
2025-05-14,Ruta A,1791,58,2,5,0,Soleado
2025-05-15,Ruta A,1495,39,3,5,0,Soleado
2025-05-16,Ruta A,1515,32,4,5,0,Nublado
2025-05-17,Ruta A,1201,25,5,5,0,Nublado
2025-05-18,Ruta A,1039,37,6,5,0,Soleado
2025-05-19,Ruta A,1790,54,0,5,0,Soleado
2025-05-20,Ruta A,1722,44,1,5,0,Nublado
2025-05-21,Ruta A,1786,53,2,5,0,Nublado
2025-05-22,Ruta A,1650,36,3,5,0,Nublado
2025-05-23,Ruta A,1559,54,4,5,0,Soleado
2025-05-24,Ruta A,940,26,5,5,0,Lluvia
2025-05-25,Ruta A,1197,29,6,5,0,Soleado
2025-05-26,Ruta A,1668,60,0,5,0,Soleado
2025-05-27,Ruta A,1472,47,1,5,0,Lluvia
2025-05-28,Ruta A,1724,37,2,5,0,Soleado
2025-05-29,Ruta A,1527,55,3,5,0,Soleado
2025-05-30,Ruta A,1374,40,4,5,0,Nublado
2025-05-31,Ruta A,983,39,5,5,0,Lluvia
2025-06-01,Ruta A,1241,40,6,6,0,Nublado
2025-06-02,Ruta A,1602,64,0,6,0,Nublado
2025-06-03,Ruta A,1857,48,1,6,0,Lluvia
2025-06-04,Ruta A,2217,46,2,6,0,Soleado
2025-06-05,Ruta A,1882,54,3,6,0,Nublado
2025-06-06,Ruta A,2157,63,4,6,0,Nublado
2025-06-07,Ruta A,850,25,5,6,0,Lluvia
2025-06-08,Ruta A,1071,25,6,6,0,Lluvia
2025-06-09,Ruta A,1552,36,0,6,0,Lluvia
2025-06-10,Ruta A,1496,31,1,6,0,Lluvia
2025-06-11,Ruta A,2060,66,2,6,0,Soleado
2025-06-12,Ruta A,2022,44,3,6,0,Soleado
2025-06-13,Ruta A,1620,49,4,6,0,Lluvia
2025-06-14,Ruta A,1295,48,5,6,0,Soleado
2025-06-15,Ruta A,1021,23,6,6,0,Lluvia
2025-06-16,Ruta A,1660,61,0,6,0,Nublado
2025-06-17,Ruta A,1955,51,1,6,0,Nublado
2025-06-18,Ruta A,2156,62,2,6,0,Soleado
2025-06-19,Ruta A,1657,44,3,6,0,Soleado
2025-06-20,Ruta A,1665,39,4,6,0,Lluvia
2025-06-21,Ruta A,1184,44,5,6,0,Nublado
2025-06-22,Ruta A,927,19,6,6,0,Lluvia
2025-06-23,Ruta A,2084,67,0,6,0,Soleado
2025-06-24,Ruta A,1851,53,1,6,0,Nublado
2025-06-25,Ruta A,2121,66,2,6,0,Lluvia
2025-06-26,Ruta A,1571,37,3,6,0,Lluvia
2025-06-27,Ruta A,1659,38,4,6,0,Lluvia
2025-06-28,Ruta A,975,34,5,6,0,Lluvia
2025-06-29,Ruta A,1304,40,6,6,0,Soleado
2025-06-30,Ruta A,2082,61,0,6,0,Soleado
2025-07-01,Ruta A,1854,60,1,7,0,Lluvia
2025-07-02,Ruta A,2070,74,2,7,0,Soleado
2025-07-03,Ruta A,1698,36,3,7,0,Lluvia
2025-07-04,Ruta A,1836,71,4,7,0,Soleado
2025-07-05,Ruta A,1752,57,5,7,0,Soleado
2025-07-06,Ruta A,1234,47,6,7,0,Soleado
2025-07-07,Ruta A,1533,31,0,7,0,Lluvia
2025-07-08,Ruta A,1570,37,1,7,0,Lluvia
2025-07-09,Ruta A,2168,56,2,7,0,Soleado
2025-07-10,Ruta A,1763,36,3,7,0,Soleado
2025-07-11,Ruta A,1827,57,4,7,0,Soleado
2025-07-12,Ruta A,1381,48,5,7,0,Soleado
2025-07-13,Ruta A,1395,56,6,7,0,Soleado
2025-07-14,Ruta A,2027,45,0,7,0,Lluvia
2025-07-15,Ruta A,2099,70,1,7,0,Soleado
2025-07-16,Ruta A,2370,70,2,7,0,Soleado
2025-07-17,Ruta A,1902,44,3,7,0,Nublado
2025-07-18,Ruta A,1830,55,4,7,0,Soleado
2025-07-19,Ruta A,1280,28,5,7,0,Soleado
2025-07-20,Ruta A,898,20,6,7,0,Lluvia
2025-07-21,Ruta A,1773,44,0,7,0,Nublado
2025-07-22,Ruta A,1758,42,1,7,0,Lluvia
2025-07-23,Ruta A,1745,35,2,7,0,Soleado
2025-07-24,Ruta A,1743,51,3,7,0,Lluvia
2025-07-25,Ruta A,2036,66,4,7,0,Nublado
2025-07-26,Ruta A,1295,50,5,7,0,Lluvia
2025-07-27,Ruta A,1355,38,6,7,0,Soleado
2025-07-28,Ruta A,2332,53,0,7,1,Soleado
2025-07-29,Ruta A,2044,51,1,7,1,Lluvia
2025-07-30,Ruta A,2369,74,2,7,0,Soleado
2025-07-31,Ruta A,2210,76,3,7,0,Soleado
2025-08-01,Ruta A,1836,38,4,8,0,Soleado
2025-08-02,Ruta A,1336,32,5,8,0,Soleado
2025-08-03,Ruta A,960,25,6,8,0,Soleado
2025-08-04,Ruta A,1508,58,0,8,0,Nublado
2025-08-05,Ruta A,1762,68,1,8,0,Nublado
2025-08-06,Ruta A,1813,60,2,8,0,Soleado
2025-08-07,Ruta A,1702,63,3,8,0,Soleado
2025-08-08,Ruta A,1478,36,4,8,0,Lluvia
2025-08-09,Ruta A,1172,24,5,8,0,Soleado
2025-08-10,Ruta A,821,23,6,8,0,Nublado
2025-08-11,Ruta A,1664,36,0,8,0,Soleado
2025-08-12,Ruta A,1454,40,1,8,0,Lluvia
2025-08-13,Ruta A,1532,35,2,8,0,Nublado
2025-08-14,Ruta A,1633,58,3,8,0,Nublado
2025-08-15,Ruta A,1984,44,4,8,0,Soleado
2025-08-16,Ruta A,1294,48,5,8,0,Soleado
2025-08-17,Ruta A,1056,36,6,8,0,Soleado
2025-08-18,Ruta A,1701,65,0,8,0,Nublado
2025-08-19,Ruta A,1939,45,1,8,0,Soleado
2025-08-20,Ruta A,1765,35,2,8,0,Soleado
2025-08-21,Ruta A,1416,37,3,8,0,Lluvia
2025-08-22,Ruta A,1367,32,4,8,0,Lluvia
2025-08-23,Ruta A,836,29,5,8,0,Lluvia
2025-08-24,Ruta A,1006,21,6,8,0,Nublado
2025-08-25,Ruta A,1613,49,0,8,0,Soleado
2025-08-26,Ruta A,1503,46,1,8,0,Lluvia
2025-08-27,Ruta A,1820,65,2,8,0,Soleado
2025-08-28,Ruta A,1445,38,3,8,0,Nublado
2025-08-29,Ruta A,1538,38,4,8,0,Soleado
2025-08-30,Ruta A,1131,42,5,8,0,Soleado
2025-08-31,Ruta A,1188,37,6,8,0,Soleado
2025-09-01,Ruta A,1426,30,0,9,0,Lluvia
2025-09-02,Ruta A,1396,48,1,9,0,Lluvia
2025-09-03,Ruta A,1527,45,2,9,0,Soleado
2025-09-04,Ruta A,1473,30,3,9,0,Nublado
2025-09-05,Ruta A,1406,28,4,9,0,Soleado
2025-09-06,Ruta A,958,35,5,9,0,Soleado
2025-09-07,Ruta A,913,20,6,9,0,Soleado
2025-09-08,Ruta A,1580,56,0,9,0,Nublado
2025-09-09,Ruta A,1479,32,1,9,0,Lluvia
2025-09-10,Ruta A,1700,37,2,9,0,Soleado
2025-09-11,Ruta A,1261,36,3,9,0,Lluvia
2025-09-12,Ruta A,1436,41,4,9,0,Nublado
2025-09-13,Ruta A,1056,21,5,9,0,Soleado
2025-09-14,Ruta A,865,31,6,9,0,Lluvia
2025-09-15,Ruta A,1645,53,0,9,0,Nublado
2025-09-16,Ruta A,1630,65,1,9,0,Soleado
2025-09-17,Ruta A,1288,30,2,9,0,Lluvia
2025-09-18,Ruta A,1532,41,3,9,0,Soleado
2025-09-19,Ruta A,1692,47,4,9,0,Soleado
2025-09-20,Ruta A,935,35,5,9,0,Soleado
2025-09-21,Ruta A,748,21,6,9,0,Lluvia
2025-09-22,Ruta A,1432,30,0,9,0,Nublado
2025-09-23,Ruta A,1589,57,1,9,0,Nublado
2025-09-24,Ruta A,1473,36,2,9,0,Soleado
2025-09-25,Ruta A,1535,32,3,9,0,Soleado
2025-09-26,Ruta A,1497,50,4,9,0,Soleado
2025-09-27,Ruta A,1060,33,5,9,0,Soleado
2025-09-28,Ruta A,841,22,6,9,0,Lluvia
2025-09-29,Ruta A,1528,39,0,9,0,Nublado
2025-09-30,Ruta A,1304,31,1,9,0,Lluvia
2025-10-01,Ruta A,1548,40,2,10,0,Soleado
2025-10-02,Ruta A,1334,30,3,10,0,Nublado
2025-10-03,Ruta A,1623,40,4,10,0,Nublado
2025-10-04,Ruta A,1056,36,5,10,0,Nublado
2025-10-05,Ruta A,801,24,6,10,0,Nublado
2025-10-06,Ruta A,1127,23,0,10,0,Lluvia
2025-10-07,Ruta A,1374,33,1,10,0,Nublado
2025-10-08,Ruta A,1495,38,2,10,0,Soleado
2025-10-09,Ruta A,1512,37,3,10,0,Nublado
2025-10-10,Ruta A,1616,41,4,10,0,Soleado
2025-10-11,Ruta A,854,19,5,10,0,Nublado
2025-10-12,Ruta A,811,23,6,10,0,Soleado
2025-10-13,Ruta A,1610,42,0,10,0,Soleado
2025-10-14,Ruta A,1367,41,1,10,0,Lluvia
2025-10-15,Ruta A,1422,55,2,10,0,Nublado
2025-10-16,Ruta A,1350,52,3,10,0,Soleado
2025-10-17,Ruta A,1563,35,4,10,0,Soleado
2025-10-18,Ruta A,1102,25,5,10,0,Soleado
2025-10-19,Ruta A,804,22,6,10,0,Lluvia
2025-10-20,Ruta A,1370,28,0,10,0,Lluvia
2025-10-21,Ruta A,1449,37,1,10,0,Nublado
2025-10-22,Ruta A,1494,60,2,10,0,Lluvia
2025-10-23,Ruta A,1514,32,3,10,0,Soleado
2025-10-24,Ruta A,1265,27,4,10,0,Lluvia
2025-10-25,Ruta A,1140,39,5,10,0,Nublado
2025-10-26,Ruta A,832,28,6,10,0,Lluvia
2025-10-27,Ruta A,1461,34,0,10,0,Soleado
2025-10-28,Ruta A,1420,55,1,10,0,Nublado
2025-10-29,Ruta A,1643,48,2,10,0,Soleado
2025-10-30,Ruta A,1710,46,3,10,0,Soleado
2025-10-31,Ruta A,1362,44,4,10,0,Soleado
2025-11-01,Ruta A,894,25,5,11,0,Lluvia
2025-11-02,Ruta A,983,36,6,11,0,Soleado
2025-11-03,Ruta A,1339,31,0,11,0,Lluvia
2025-11-04,Ruta A,1434,33,1,11,0,Nublado
2025-11-05,Ruta A,1225,28,2,11,0,Nublado
2025-11-06,Ruta A,1379,32,3,11,0,Lluvia
2025-11-07,Ruta A,1325,34,4,11,0,Nublado
2025-11-08,Ruta A,1047,24,5,11,0,Nublado
2025-11-09,Ruta A,740,25,6,11,0,Lluvia
2025-11-10,Ruta A,1303,45,0,11,0,Lluvia
2025-11-11,Ruta A,1530,51,1,11,0,Nublado
2025-11-12,Ruta A,1258,33,2,11,0,Soleado
2025-11-13,Ruta A,1330,53,3,11,0,Lluvia
2025-11-14,Ruta A,1373,35,4,11,0,Soleado
2025-11-15,Ruta A,911,19,5,11,0,Soleado
2025-11-16,Ruta A,857,18,6,11,0,Nublado
2025-11-17,Ruta A,1239,25,0,11,0,Lluvia
2025-11-18,Ruta A,1299,26,1,11,0,Lluvia
2025-11-19,Ruta A,1611,40,2,11,0,Soleado
2025-11-20,Ruta A,1537,42,3,11,0,Nublado
2025-11-21,Ruta A,1427,31,4,11,0,Nublado
2025-11-22,Ruta A,984,27,5,11,0,Nublado
2025-11-23,Ruta A,807,18,6,11,0,Nublado
2025-11-24,Ruta A,1363,49,0,11,0,Nublado
2025-11-25,Ruta A,1591,32,1,11,0,Soleado
2025-11-26,Ruta A,1397,38,2,11,0,Lluvia
2025-11-27,Ruta A,1131,32,3,11,0,Lluvia
2025-11-28,Ruta A,1473,35,4,11,0,Nublado
2025-11-29,Ruta A,833,19,5,11,0,Nublado
2025-11-30,Ruta A,850,31,6,11,0,Soleado
2025-12-01,Ruta A,1748,62,0,12,0,Lluvia
2025-12-02,Ruta A,1795,53,1,12,0,Soleado
2025-12-03,Ruta A,1897,54,2,12,0,Nublado
2025-12-04,Ruta A,1740,51,3,12,0,Lluvia
2025-12-05,Ruta A,1917,64,4,12,0,Nublado
2025-12-06,Ruta A,1219,45,5,12,0,Soleado
2025-12-07,Ruta A,1186,35,6,12,0,Soleado
2025-12-08,Ruta A,2084,65,0,12,0,Soleado
2025-12-09,Ruta A,1904,56,1,12,0,Soleado
2025-12-10,Ruta A,1850,44,2,12,0,Nublado
2025-12-11,Ruta A,1797,43,3,12,0,Soleado
2025-12-12,Ruta A,1939,75,4,12,0,Soleado
2025-12-13,Ruta A,1146,27,5,12,0,Lluvia
2025-12-14,Ruta A,1129,25,6,12,0,Soleado
2025-12-15,Ruta A,2206,67,0,12,0,Nublado
2025-12-16,Ruta A,1762,53,1,12,0,Lluvia
2025-12-17,Ruta A,2125,64,2,12,0,Soleado
2025-12-18,Ruta A,1904,39,3,12,0,Soleado
2025-12-19,Ruta A,1844,64,4,12,0,Nublado
2025-12-20,Ruta A,1365,27,5,12,0,Nublado
2025-12-21,Ruta A,948,22,6,12,0,Lluvia
2025-12-22,Ruta A,1857,46,0,12,0,Lluvia
2025-12-23,Ruta A,2446,79,1,12,0,Soleado
2025-12-24,Ruta A,2191,51,2,12,0,Nublado
2025-12-25,Ruta A,2160,49,3,12,1,Soleado
2025-12-26,Ruta A,2128,43,4,12,0,Nublado
2025-12-27,Ruta A,1251,45,5,12,0,Lluvia
2025-12-28,Ruta A,1253,43,6,12,0,Soleado
2025-12-29,Ruta A,2053,55,0,12,0,Soleado
2025-12-30,Ruta A,2189,58,1,12,0,Nublado
2025-12-31,Ruta A,2184,68,2,12,0,Soleado
2026-01-01,Ruta A,1558,31,3,1,1,Soleado
2026-01-02,Ruta A,1300,27,4,1,0,Lluvia
2026-01-03,Ruta A,1094,30,5,1,0,Soleado
2026-01-04,Ruta A,909,25,6,1,0,Soleado
2026-01-05,Ruta A,1539,36,0,1,0,Soleado
2026-01-06,Ruta A,1555,41,1,1,0,Soleado
2026-01-07,Ruta A,1511,34,2,1,0,Soleado
2026-01-08,Ruta A,1307,50,3,1,0,Lluvia
2026-01-09,Ruta A,1228,29,4,1,0,Lluvia
2026-01-10,Ruta A,868,33,5,1,0,Soleado
2026-01-11,Ruta A,855,24,6,1,0,Soleado
2026-01-12,Ruta A,1382,42,0,1,0,Soleado
2026-01-13,Ruta A,1488,53,1,1,0,Soleado
2026-01-14,Ruta A,1495,52,2,1,0,Soleado
2026-01-15,Ruta A,1345,52,3,1,0,Nublado
2026-01-16,Ruta A,1303,45,4,1,0,Lluvia
2026-01-17,Ruta A,979,23,5,1,0,Soleado
2026-01-18,Ruta A,869,30,6,1,0,Soleado
2026-01-19,Ruta A,1150,32,0,1,0,Lluvia
2026-01-20,Ruta A,1686,53,1,1,0,Soleado
2026-01-21,Ruta A,1599,34,2,1,0,Soleado
2026-01-22,Ruta A,1383,32,3,1,0,Lluvia
2026-01-23,Ruta A,1197,28,4,1,0,Lluvia
2026-01-24,Ruta A,900,20,5,1,0,Soleado
2026-01-25,Ruta A,884,26,6,1,0,Soleado
2026-01-26,Ruta A,1411,29,0,1,0,Soleado
2026-01-27,Ruta A,1348,39,1,1,0,Lluvia
2026-01-28,Ruta A,1338,31,2,1,0,Nublado
2026-01-29,Ruta A,1331,37,3,1,0,Soleado
2026-01-30,Ruta A,1458,54,4,1,0,Nublado
2026-01-31,Ruta A,1030,21,5,1,0,Soleado
2026-02-01,Ruta A,1045,30,6,2,0,Soleado
2026-02-02,Ruta A,1343,37,0,2,0,Nublado
2026-02-03,Ruta A,1498,60,1,2,0,Nublado
2026-02-04,Ruta A,1484,30,2,2,0,Nublado
2026-02-05,Ruta A,1416,46,3,2,0,Soleado
2026-02-06,Ruta A,1204,33,4,2,0,Soleado
2026-02-07,Ruta A,908,19,5,2,0,Lluvia
2026-02-08,Ruta A,844,19,6,2,0,Nublado
2026-02-09,Ruta A,1520,34,0,2,0,Soleado
2026-02-10,Ruta A,1432,37,1,2,0,Nublado
2026-02-11,Ruta A,1332,33,2,2,0,Lluvia
2026-02-12,Ruta A,1534,38,3,2,0,Nublado
2026-02-13,Ruta A,1442,39,4,2,0,Nublado
2026-02-14,Ruta A,1090,22,5,2,0,Soleado
2026-02-15,Ruta A,980,28,6,2,0,Soleado
2026-02-16,Ruta A,1579,63,0,2,0,Soleado
2026-02-17,Ruta A,1361,30,1,2,0,Lluvia
2026-02-18,Ruta A,1569,32,2,2,0,Soleado
2026-02-19,Ruta A,1328,51,3,2,0,Nublado
2026-02-20,Ruta A,1269,44,4,2,0,Lluvia
2026-02-21,Ruta A,968,28,5,2,0,Nublado
2026-02-22,Ruta A,809,18,6,2,0,Soleado
2026-02-23,Ruta A,1257,31,0,2,0,Lluvia
2026-02-24,Ruta A,1715,48,1,2,0,Soleado
2026-02-25,Ruta A,1580,35,2,2,0,Soleado
2026-02-26,Ruta A,1427,45,3,2,0,Nublado
2026-02-27,Ruta A,1395,44,4,2,0,Soleado
2026-02-28,Ruta A,1220,27,5,2,0,Soleado
2026-03-01,Ruta A,1020,20,6,3,0,Soleado
2026-03-02,Ruta A,1626,56,0,3,0,Soleado
2026-03-03,Ruta A,1656,42,1,3,0,Nublado
2026-03-04,Ruta A,1759,53,2,3,0,Nublado
2026-03-05,Ruta A,1570,31,3,3,0,Soleado
2026-03-06,Ruta A,1313,38,4,3,0,Nublado
2026-03-07,Ruta A,927,34,5,3,0,Soleado
2026-03-08,Ruta A,1113,38,6,3,0,Nublado
2026-03-09,Ruta A,1607,60,0,3,0,Soleado
2026-03-10,Ruta A,1704,45,1,3,0,Soleado
2026-03-11,Ruta A,1356,52,2,3,0,Lluvia
2026-03-12,Ruta A,1286,36,3,3,0,Nublado
2026-03-13,Ruta A,1338,28,4,3,0,Soleado
2026-03-14,Ruta A,961,21,5,3,0,Nublado
2026-03-15,Ruta A,878,20,6,3,0,Nublado
2026-03-16,Ruta A,1221,36,0,3,0,Lluvia
2026-03-17,Ruta A,1169,38,1,3,0,Nublado
2026-03-18,Ruta A,1402,33,2,3,0,Nublado
2026-03-19,Ruta A,1541,39,3,3,0,Nublado
2026-03-20,Ruta A,1428,38,4,3,0,Soleado
2026-03-21,Ruta A,917,21,5,3,0,Nublado
2026-03-22,Ruta A,907,27,6,3,0,Nublado
2026-03-23,Ruta A,1453,56,0,3,0,Nublado
2026-03-24,Ruta A,1644,57,1,3,0,Soleado
2026-03-25,Ruta A,1471,42,2,3,0,Nublado
2026-03-26,Ruta A,1480,37,3,3,0,Nublado
2026-03-27,Ruta A,1410,37,4,3,0,Soleado
2026-03-28,Ruta A,1109,25,5,3,0,Nublado
2026-03-29,Ruta A,910,19,6,3,0,Soleado
2026-03-30,Ruta A,1640,40,0,3,0,Soleado
2026-03-31,Ruta A,1683,56,1,3,0,Soleado
2026-04-01,Ruta A,1618,51,2,4,0,Nublado
2026-04-02,Ruta A,1415,39,3,4,0,Lluvia
2026-04-03,Ruta A,1322,49,4,4,0,Nublado
2026-04-04,Ruta A,891,23,5,4,0,Nublado
2026-04-05,Ruta A,658,23,6,4,0,Lluvia
2026-04-06,Ruta A,1535,31,0,4,0,Nublado
2026-04-07,Ruta A,1383,28,1,4,0,Nublado
2026-04-08,Ruta A,1356,47,2,4,0,Lluvia
2026-04-09,Ruta A,1475,55,3,4,0,Nublado
2026-04-10,Ruta A,1440,50,4,4,0,Nublado
2026-04-11,Ruta A,1125,38,5,4,0,Soleado
2026-04-12,Ruta A,1055,25,6,4,0,Soleado
2026-04-13,Ruta A,1611,54,0,4,0,Nublado
2026-04-14,Ruta A,1435,30,1,4,0,Nublado
2026-04-15,Ruta A,1746,42,2,4,0,Nublado
2026-04-16,Ruta A,1237,26,3,4,0,Lluvia
2026-04-17,Ruta A,1350,40,4,4,0,Lluvia
2026-04-18,Ruta A,1056,27,5,4,0,Nublado
2026-04-19,Ruta A,1121,42,6,4,0,Lluvia
2026-04-20,Ruta A,1647,40,0,4,0,Nublado
2026-04-21,Ruta A,1286,51,1,4,0,Lluvia
2026-04-22,Ruta A,1630,39,2,4,0,Nublado
2026-04-23,Ruta A,1420,30,3,4,0,Lluvia
2026-04-24,Ruta A,1440,33,4,4,0,Nublado
2026-04-25,Ruta A,1340,28,5,4,0,Nublado
2026-04-26,Ruta A,966,32,6,4,0,Nublado
2026-04-27,Ruta A,1497,40,0,4,0,Soleado
2026-04-28,Ruta A,1559,47,1,4,0,Nublado
2026-04-29,Ruta A,1909,56,2,4,0,Soleado
2026-04-30,Ruta A,1808,52,3,4,0,Soleado
2026-05-01,Ruta A,1349,42,4,5,1,Lluvia
2026-05-02,Ruta A,1322,44,5,5,0,Soleado
2026-05-03,Ruta A,880,29,6,5,0,Lluvia
2026-05-04,Ruta A,1611,62,0,5,0,Nublado
2026-05-05,Ruta A,1401,35,1,5,0,Lluvia
2026-05-06,Ruta A,1769,55,2,5,0,Soleado
2026-05-07,Ruta A,1459,41,3,5,0,Nublado
2026-05-08,Ruta A,1514,61,4,5,0,Nublado
2026-05-09,Ruta A,1024,24,5,5,0,Soleado
2026-05-10,Ruta A,997,26,6,5,0,Nublado
2026-05-11,Ruta A,1267,32,0,5,0,Lluvia
2026-05-12,Ruta A,1547,32,1,5,0,Soleado
2026-05-13,Ruta A,1731,43,2,5,0,Nublado
2026-05-14,Ruta A,1387,40,3,5,0,Lluvia
2026-05-15,Ruta A,1545,43,4,5,0,Nublado
2026-05-16,Ruta A,950,19,5,5,0,Lluvia
2026-05-17,Ruta A,891,30,6,5,0,Nublado
2026-05-18,Ruta A,1381,39,0,5,0,Nublado
2026-05-19,Ruta A,1185,47,1,5,0,Lluvia
2026-05-20,Ruta A,1605,42,2,5,0,Nublado
2026-05-21,Ruta A,1365,30,3,5,0,Soleado
2026-05-22,Ruta A,1519,39,4,5,0,Soleado
2026-05-23,Ruta A,836,25,5,5,0,Lluvia
2026-05-24,Ruta A,713,16,6,5,0,Lluvia
2026-05-25,Ruta A,1770,43,0,5,0,Soleado
2026-05-26,Ruta A,1557,32,1,5,0,Lluvia
2026-05-27,Ruta A,1544,32,2,5,0,Lluvia
2026-05-28,Ruta A,1956,78,3,5,0,Soleado
2026-05-29,Ruta A,1642,46,4,5,0,Nublado
2026-05-30,Ruta A,1167,29,5,5,0,Lluvia
2026-05-31,Ruta A,1040,35,6,5,0,Nublado
2026-06-01,Ruta A,1817,39,0,6,0,Lluvia
2026-06-02,Ruta A,2232,89,1,6,0,Soleado
2026-06-03,Ruta A,2287,67,2,6,0,Soleado
2026-06-04,Ruta A,1976,42,3,6,0,Soleado
2026-06-05,Ruta A,1658,38,4,6,0,Lluvia
2026-06-06,Ruta A,1267,41,5,6,0,Soleado
2026-06-07,Ruta A,1343,52,6,6,0,Soleado
2026-06-08,Ruta A,1924,41,0,6,0,Nublado
2026-06-09,Ruta A,2011,59,1,6,0,Soleado
2026-06-10,Ruta A,2077,45,2,6,0,Nublado
2026-06-11,Ruta A,1969,42,3,6,0,Soleado
2026-06-12,Ruta A,1974,39,4,6,0,Soleado
2026-06-13,Ruta A,1030,29,5,6,0,Lluvia
2026-06-14,Ruta A,883,24,6,6,0,Lluvia
2026-06-15,Ruta A,1763,41,0,6,0,Lluvia
2026-06-16,Ruta A,1850,44,1,6,0,Nublado
2026-06-17,Ruta A,2070,48,2,6,0,Soleado
2026-06-18,Ruta A,1858,53,3,6,0,Soleado
2026-06-19,Ruta A,1550,57,4,6,0,Lluvia
2026-06-20,Ruta A,1263,49,5,6,0,Soleado
2026-06-21,Ruta A,1160,39,6,6,0,Soleado
2026-06-22,Ruta A,1767,39,0,6,0,Soleado
2026-06-23,Ruta A,1934,50,1,6,0,Soleado
2026-06-24,Ruta A,2065,71,2,6,0,Nublado
2026-06-25,Ruta A,1999,43,3,6,0,Soleado
2026-06-26,Ruta A,1832,43,4,6,0,Soleado
2026-06-27,Ruta A,1265,41,5,6,0,Lluvia
2026-06-28,Ruta A,1398,36,6,6,0,Soleado
2026-06-29,Ruta A,1585,53,0,6,0,Lluvia
2026-06-30,Ruta A,2166,64,1,6,0,Soleado
2026-07-01,Ruta A,2603,100,2,7,0,Soleado
2026-07-02,Ruta A,2161,55,3,7,0,Soleado
2026-07-03,Ruta A,1831,42,4,7,0,Lluvia
2026-07-04,Ruta A,1382,34,5,7,0,Lluvia
2026-07-05,Ruta A,1367,47,6,7,0,Soleado
2026-07-06,Ruta A,2192,55,0,7,0,Soleado
2026-07-07,Ruta A,1990,51,1,7,0,Nublado
2026-07-08,Ruta A,1631,36,2,7,0,Nublado
2026-07-09,Ruta A,1857,39,3,7,0,Lluvia
2026-07-10,Ruta A,1974,76,4,7,0,Soleado
2026-07-11,Ruta A,1444,34,5,7,0,Nublado
2026-07-12,Ruta A,1131,30,6,7,0,Lluvia
2026-07-13,Ruta A,1622,39,0,7,0,Lluvia
2026-07-14,Ruta A,2305,46,1,7,0,Soleado
2026-07-15,Ruta A,2222,82,2,7,0,Lluvia
2026-07-16,Ruta A,2157,74,3,7,0,Soleado
2026-07-17,Ruta A,1815,67,4,7,0,Lluvia
2026-07-18,Ruta A,1458,39,5,7,0,Nublado
2026-07-19,Ruta A,1301,37,6,7,0,Lluvia
2026-07-20,Ruta A,2143,82,0,7,0,Soleado
2026-07-21,Ruta A,2327,53,1,7,0,Soleado
2026-07-22,Ruta A,2132,44,2,7,0,Soleado
2026-07-23,Ruta A,2037,51,3,7,0,Soleado
2026-07-24,Ruta A,1655,55,4,7,0,Lluvia
2026-07-25,Ruta A,1054,30,5,7,0,Lluvia
2026-07-26,Ruta A,1255,40,6,7,0,Soleado
2026-07-27,Ruta A,1962,48,0,7,0,Lluvia
2026-07-28,Ruta A,2836,86,1,7,1,Soleado
2026-07-29,Ruta A,2448,84,2,7,1,Soleado
2026-07-30,Ruta A,1995,57,3,7,0,Lluvia
2026-07-31,Ruta A,2137,53,4,7,0,Soleado
2026-08-01,Ruta A,1106,40,5,8,0,Lluvia
2026-08-02,Ruta A,1177,33,6,8,0,Soleado
2026-08-03,Ruta A,1871,37,0,8,0,Soleado
2026-08-04,Ruta A,1730,41,1,8,0,Soleado
2026-08-05,Ruta A,1771,54,2,8,0,Soleado
2026-08-06,Ruta A,1771,45,3,8,0,Nublado
2026-08-07,Ruta A,1619,34,4,8,0,Soleado
2026-08-08,Ruta A,1523,33,5,8,0,Soleado
2026-08-09,Ruta A,844,27,6,8,0,Lluvia
2026-08-10,Ruta A,1795,72,0,8,0,Soleado
2026-08-11,Ruta A,1855,55,1,8,0,Soleado
2026-08-12,Ruta A,1786,66,2,8,0,Soleado
2026-08-13,Ruta A,1491,30,3,8,0,Lluvia
2026-08-14,Ruta A,1433,31,4,8,0,Lluvia
2026-08-15,Ruta A,1144,31,5,8,0,Soleado
